yyyymm,index,d12,e12,b_m,tbl,aaa,baa,lty,ntis,rfree,infl,ltr,corpr,svar,csp,crsp_s_pvw,crsp_s_pvwx
201105,1345.2,24.03766666666667,83.01666666666667,0.34722218907396224,4e-4,0.0496,0.057800000000000004,0.0391,0.009094733910072261,3.3333333333333335e-5,0.004704187527233561,0.0355,0.0257,9.341907559999999e-4,NaN,-0.011313,-0.013573
201106,1320.64,24.341,83.86999999999999,0.35157003916438573,4e-4,0.0499,0.0575,0.0409,0.011718120276914643,3.3333333333333335e-5,-0.0010709670566992902,-0.0179,-0.021,0.0022947485449999997,NaN,-0.016545,-0.018106
201107,1292.28,24.621000000000002,84.90666666666665,0.3594189030275281,4e-4,0.0493,0.0576,0.0378,0.012368431039291533,3.3333333333333335e-5,8.860456667936223e-4,0.042199999999999994,0.0473,0.0018307592150000002,NaN,-0.019828,-0.020982
201108,1218.89,24.901,85.94333333333333,0.3758125221185979,2e-4,0.0437,0.0536,0.0315,0.012766928161292573,1.6666666666666667e-5,0.0027575889023645495,0.0862,0.024,0.019222198801,NaN,-0.054322,-0.056734
201109,1131.42,25.181,86.97999999999999,0.3999228470006543,1e-4,0.0409,0.0527,0.0265,0.01309244629325024,8.333333333333334e-6,0.0015184621156945077,0.0704,0.0575,0.0069157355560000005,NaN,-0.070238,-0.071739
201110,1253.3,25.595666666666666,86.97,0.3650779045772442,2e-4,0.0398,0.0537,0.0291,0.007928460341002901,1.6666666666666667e-5,-0.0020626826333582926,-0.030600000000000002,0.0094,0.007400881376000001,NaN,0.109014,0.107554
201111,1246.96,26.010333333333328,86.96,0.3623298975234275,1e-4,0.0387,0.051399999999999994,0.0273,-0.004335570320853414,8.333333333333334e-6,-8.435613304419443e-4,0.025099999999999997,-0.0356,0.007679542724000001,NaN,-0.002727,-0.005552
201112,1257.6,26.424999999999997,86.95,0.35723254070370847,1e-4,0.0393,0.0525,0.0255,-0.006495091354961643,8.333333333333334e-6,-0.0024665163771382392,0.027000000000000003,0.0512,0.0027640645950000008,NaN,0.009427,0.007613
201201,1312.41,26.734333333333332,87.48,0.34548730260882093,3e-4,0.0385,0.052300000000000006,0.0249,-0.01307013619558838,2.4999999999999998e-5,0.004400191428267641,2e-4,0.0194,6.481558919999998e-4,NaN,0.045205,0.044003
201202,1365.68,27.043666666666667,88.00999999999999,0.3369739354404354,9e-4,0.0385,0.051399999999999994,0.0272,-0.014466842254771205,7.5e-5,0.004402973551276279,-0.0196,0.0057,6.23690891e-4,NaN,0.04334,0.040744
201203,1408.47,27.352999999999998,88.53999999999999,0.3461819673570471,8e-4,0.039900000000000005,0.052300000000000006,0.0297,-0.013773118452720964,6.666666666666667e-5,0.0075945586239309915,-0.0302,-0.0303,0.001155301821,NaN,0.032866,0.031282
201204,1397.91,27.675333333333334,88.33333333333333,0.3461403111786845,8e-4,0.039599999999999996,0.0519,0.0268,-0.012404234943770874,6.666666666666667e-5,0.0030210295040804525,0.0409,0.0251,0.001627533651,NaN,-0.006034,-0.007237
201205,1310.33,27.997666666666667,88.12666666666667,0.36904735969403196,9e-4,0.038,0.0507,0.0221,-0.016061538771870772,7.5e-5,-0.0011734793663211729,0.0643,0.0344,0.001496092692,NaN,-0.05979,-0.062433
201206,1362.16,28.32,87.92,0.35510388514365976,9e-4,0.0364,0.050199999999999995,0.0233,-0.01982014483188831,7.5e-5,-0.0014663968844504938,-0.013600000000000001,0.0064,0.0034372579350000006,NaN,0.041465,0.039888
201207,1379.32,28.743333333333332,87.44666666666667,0.3515937051261158,0.001,0.034,0.0487,0.0216,-0.021091208033095752,8.333333333333333e-5,-0.0016297858618254946,0.024700000000000003,0.0612,0.0015528655310000003,NaN,0.014363,0.013096
201208,1406.58,29.166666666666664,86.97333333333333,0.34938705232055395,0.001,0.0348,0.049100000000000005,0.0223,-0.020535578062841536,8.333333333333333e-5,0.005565158181437102,-0.0068000000000000005,-0.0093,7.271255359999999e-4,NaN,0.022744,0.019938
201209,1440.67,29.59,86.5,0.34038295380040234,0.0011,0.0349,0.0484,0.0235,-0.01815308183368441,9.166666666666667e-5,0.004462212267611232,-0.0146,-0.0126,0.001044683038,NaN,0.02512,0.023547
201210,1412.16,30.142314022689746,86.50333333333333,0.349237122092535,0.001,0.0347,0.0458,0.0238,-0.016443289456099238,8.333333333333333e-5,-3.8892514055322014e-4,-0.0014000000000000002,0.0206,9.255256829999999e-4,NaN,-0.017837,-0.019227
201211,1416.18,30.694628045379496,86.50666666666667,0.3511375309199284,9e-4,0.035,0.0451,0.0228,-0.01281083503082974,7.5e-5,-0.00473808669488196,0.0144,-0.0092,0.0019026505890000001,NaN,0.005326,0.002154
201212,1426.19,31.246942068069245,86.51000000000002,0.3490324431820784,7.000000000000001e-4,0.0365,0.0463,0.0246,-0.012258026081379752,5.833333333333334e-5,-0.002693064490207231,-0.0202,-0.0062,0.001035712328,NaN,0.008508,0.005902
201301,1498.11,31.535275401402576,86.90666666666668,0.3299840266424638,7.000000000000001e-4,0.038,0.0473,0.0291,-0.008679144513732064,5.833333333333334e-5,0.002957304192926058,-0.0332,-0.0313,9.067698529999997e-4,NaN,0.052361,0.051024
201302,1514.68,31.823608734735906,87.30333333333334,0.32543123229658283,0.001,0.039,0.048499999999999995,0.0285,-0.009525656287033394,8.333333333333333e-5,0.008190029529268728,0.011399999999999999,0.0093,0.001242765683,NaN,0.013013,0.010511
201303,1569.19,32.11194206806924,87.69999999999999,0.34612999655658244,9e-4,0.0393,0.048499999999999995,0.0287,-0.00954983795429074,7.5e-5,0.0026145085843749527,-0.0062,-0.0018,4.8449908999999996e-4,NaN,0.037584,0.036025
201304,1597.57,32.49674181955436,88.78333333333333,0.3400362538578687,6e-4,0.0373,0.045899999999999996,0.0264,-0.008668374882805767,4.9999999999999996e-5,-0.0010396394770870732,0.0378,0.0349,0.0016827297889999997,NaN,0.019621,0.018482
201305,1630.74,32.88154157103948,89.86666666666666,0.3338325977783173,4e-4,0.038900000000000004,0.0473,0.0309,-0.004689718314376567,3.3333333333333335e-5,0.0017804077735872337,-0.0629,-0.0536,0.001015559735,NaN,0.02312,0.020441
201306,1606.28,33.266341322524596,90.95,0.33844435799753175,5e-4,0.042699999999999995,0.0519,0.033,1.455982791094379e-4,4.1666666666666665e-5,0.002399708085599528,-0.0285,-0.0371,0.002247641145,NaN,-0.013601,-0.015262
201307,1685.73,33.645531342082776,92.09,0.3255625650825766,4e-4,0.0434,0.053200000000000004,0.0344,0.008390396707336987,3.3333333333333335e-5,3.939975332329926e-4,-0.0173,0.0031,5.020771070000001e-4,NaN,0.050672,0.049287
201308,1632.97,34.02472136164096,93.22999999999999,0.3407133274050307,4e-4,0.0454,0.0542,0.0351,0.010357495527082386,3.3333333333333335e-5,0.0012029315570472043,-0.0079,-0.0074,9.5043767e-4,NaN,-0.029207,-0.031638
201309,1681.55,34.403911381199144,94.36999999999999,0.33352148460607534,2e-4,0.0464,0.0547,0.0349,0.010143777971353964,1.6666666666666667e-5,0.001163004485263519,0.0060999999999999995,0.0014,6.222293619999999e-4,NaN,0.03166,0.030064
201310,1756.54,34.59995562404514,96.31333333333333,0.3245948249521573,5e-4,0.0453,0.053099999999999994,0.0342,0.0096467560863182,4.1666666666666665e-5,-0.002575283259804717,0.0128,0.0211,0.001438361389,NaN,0.046268,0.044953
201311,1805.81,34.79599986689113,98.25666666666666,0.3136852784431082,7.000000000000001e-4,0.0463,0.0538,0.0361,0.010345567406979745,5.833333333333334e-5,-0.002042424190523473,-0.0236,-0.0086,6.44417423e-4,NaN,0.030817,0.028398
201312,1848.36,34.99204410973712,100.2,0.3044081256417155,7.000000000000001e-4,0.0462,0.0538,0.0378,0.012168528991717062,5.833333333333334e-5,-8.58114978825597e-5,-0.0207,2e-4,7.45535971e-4,NaN,0.02595,0.024196
201401,1782.59,35.40392243076026,100.41666666666666,0.3214292766667622,4e-4,0.0449,0.0519,0.0342,0.013791111127467197,3.3333333333333335e-5,0.003720247673236088,0.0548,0.0331,0.001303568866,NaN,-0.034666,-0.035731
201402,1859.45,35.8158007517834,100.63333333333333,0.30916307176147595,5e-4,0.044500000000000005,0.051,0.0339,0.01661765471106354,4.1666666666666665e-5,0.003697908650968751,0.0074,0.0168,0.001253562652,NaN,0.045757,0.043194
201403,1872.34,36.22767907280654,100.85000000000001,0.35061606571043513,5e-4,0.0438,0.0506,0.0337,0.01646307255795144,4.1666666666666665e-5,0.006440044126228228,0.0063,0.0062,8.69064252e-4,NaN,0.008056,0.006537
201404,1883.95,36.61201164751149,101.60666666666667,0.3480113190887796,3e-4,0.0424,0.049,0.0326,0.016696287030464427,2.4999999999999998e-5,0.003296754453157691,0.0181,0.016,0.001362664416,NaN,0.006555,0.005388
201405,1923.57,36.99634422221644,102.36333333333334,0.3451732559996698,3e-4,0.0416,0.047599999999999996,0.0309,0.014026011937406872,2.4999999999999998e-5,0.0034926098400485106,0.0279,0.0188,5.551926960000001e-4,NaN,0.023309,0.020895
201406,1960.23,37.38067679692139,103.12,0.34292845851211773,4e-4,0.0425,0.048,0.0313,0.013931230786382899,3.3333333333333335e-5,0.0018621269440941557,-0.0025,0.002,2.81998742e-4,NaN,0.020635,0.019048
201407,1930.67,37.75198829679195,104.06666666666666,0.34837985184111864,3e-4,0.0416,0.0473,0.031,0.008472843167905773,2.4999999999999998e-5,-3.901939641608454e-4,0.005699999999999999,0.0024,9.49120989e-4,NaN,-0.013974,-0.015278
201408,2003.37,38.1232997966625,105.01333333333334,0.33747620398340195,3e-4,0.0408,0.046900000000000004,0.0287,0.006769929930885876,2.4999999999999998e-5,-0.0016705141657922251,0.0369,0.0356,5.46197032e-4,NaN,0.039777,0.037446
201409,1972.29,38.49461129653305,105.96000000000001,0.33857618128370165,2e-4,0.041100000000000005,0.048,0.03,0.008024088030610917,1.6666666666666667e-5,7.525688243108508e-4,-0.017,-0.0271,7.210134850000001e-4,NaN,-0.013928,-0.015467
201410,2018.05,38.81078789526535,104.74333333333334,0.3318083645572415,2e-4,0.0392,0.046900000000000004,0.0282,0.008068228409813236,1.6666666666666667e-5,-0.0025122778125539202,0.03,0.0225,0.0029439643499999993,NaN,0.023972,0.0228
201411,2067.56,39.12696449399765,103.52666666666667,0.3236617860203811,2e-4,0.0392,0.0479,0.0264,0.006925315352547736,1.6666666666666667e-5,-0.005399417941061246,0.0286,0.0173,1.50262084e-4,NaN,0.027631,0.025159
201412,2058.9,39.443141092729945,102.31,0.3237556717220995,3e-4,0.0379,0.047400000000000005,0.0246,0.005656006438919917,2.4999999999999998e-5,-0.005670100910010967,0.028999999999999998,0.0183,0.0019928412989999996,NaN,-0.002473,-0.004249
201501,1994.98999,39.8976306774656,101.28999999999999,0.33616876250731864,3e-4,0.0346,0.044500000000000005,0.02,2.1296310998339429e-4,2.4999999999999998e-5,-0.004705892373473297,0.0709,0.0599,0.00222664808,NaN,-0.02943,-0.030468
201502,2104.5,40.352120262201254,100.27000000000001,0.3182272910267086,2e-4,0.0361,0.0451,0.0238,-0.003762536651363385,1.6666666666666667e-5,0.0043430449237722435,-0.052300000000000006,-0.032,8.135194600000002e-4,NaN,0.057008,0.054305
201503,2067.889893,40.80660984693691,99.25,0.30745404508970464,3e-4,0.0364,0.0454,0.023,-0.006899834688906422,2.4999999999999998e-5,0.00595172161109736,0.0137,0.0058,0.0017203795770000003,NaN,-0.014993,-0.016628
201504,2085.51001,41.11840716793592,97.80333333333334,0.3063442096979236,2e-4,0.0352,0.044800000000000006,0.0249,-0.007084544737143741,1.6666666666666667e-5,0.002032873254587786,-0.025,-0.0223,5.74337753e-4,NaN,0.0091,0.008004
201505,2107.389893,41.43020448893493,96.35666666666667,0.30344995302787015,2e-4,0.0398,0.0489,0.0262,-0.00750957451627655,1.6666666666666667e-5,0.0050972320254947245,-0.0159,-0.0204,8.87003065e-4,NaN,0.012522,0.010141
201506,2063.110107,41.74200180993394,94.91,0.31018683266447256,2e-4,0.04190000000000001,0.0513,0.0285,-0.008098277112445566,1.6666666666666667e-5,0.003502869998528224,-0.0298,-0.032,0.0010521363040000003,NaN,-0.019343,-0.02102
201507,2103.840088,41.9981333764469,93.49333333333334,0.3089532647516713,3e-4,0.0415,0.052000000000000005,0.0263,-0.008070176060482898,2.4999999999999998e-5,6.7047159295619e-5,0.0329,0.0239,0.0011597780769999999,NaN,0.021297,0.020101
201508,1972.180054,42.254264942959864,92.07666666666667,0.3306709874074527,7.000000000000001e-4,0.0404,0.0519,0.0264,-0.009535037239738257,5.833333333333334e-5,-0.0014162762828194841,0.0012,-0.0067,0.0058469963979999985,NaN,-0.060086,-0.062433
201509,1920.030029,42.51039650947283,90.66,0.3356119547796398,2e-4,0.0407,0.053399999999999996,0.0253,-0.012988818701425042,1.6666666666666667e-5,-0.0015567565753034085,0.0174,0.013300000000000001,0.004053479226,NaN,-0.024547,-0.026258
201510,2079.360107,42.8028934599586,89.28333333333333,0.3094136282987442,2e-4,0.0395,0.053399999999999996,0.0259,-0.016202898273835083,1.6666666666666667e-5,-4.4968375044651676e-4,-0.0053,0.002,0.001618901032,NaN,0.083449,0.082049
201511,2080.409912,43.095390410444374,87.90666666666667,0.3084291576937142,0.0012,0.0406,0.0546,0.0265,-0.01780433594433407,9.999999999999999e-5,-0.0021106803790814643,-0.006500000000000001,0.002,0.001118721466,NaN,0.003373,8.17e-4
201512,2043.939941,43.387887360930144,86.53,0.31364881437793796,0.0023,0.0397,0.0546,0.0268,-0.02160440890142993,1.9166666666666667e-4,-0.0034170964371187385,-0.0022,0,0.0028385654640000007,NaN,-0.015247,-0.017076
201601,1940.24,43.55057143838622,86.5,0.331910629588918,0.0026,0.04,0.0545,0.0236,-0.020256428899013794,2.1666666666666666e-4,0.0016531022090686687,0.0476,0.0067,0.0043012482200000006,NaN,-0.0491,-0.05025
201602,1932.23,43.7132555158423,86.47,0.33090182544728003,0.0031,0.039599999999999996,0.053399999999999996,0.0217,-0.02401779411017181,2.5833333333333334e-4,8.23076533454925e-4,0.0294,0.0232,0.0026015071079999994,NaN,-0.001742,-0.004457
201603,2059.74,43.875939593298376,86.44,0.3279547912959448,0.0029,0.0382,0.0513,0.0218,-0.02299339863719119,2.4166666666666664e-4,0.004306000143392774,-3e-4,0.0423,0.001274176685,NaN,0.06734,0.065146
201604,2065.3,44.07058552145557,86.6,0.3263208886868419,0.0023,0.0362,0.0479,0.0223,-0.02354863745643662,1.9166666666666667e-4,0.004741067979104008,-0.0053,0.0146,8.177839820000001e-4,NaN,0.003747,0.002576
201605,2096.95,44.26523144961276,86.75999999999999,0.32607211927678326,0.0027,0.0365,0.046799999999999994,0.0219,-0.026999620623259026,2.2500000000000002e-4,0.004045790998115084,0.0082,0.0016,9.95577082e-4,NaN,0.018487,0.015886
201606,2098.86,44.459877377769956,86.92,0.3234753616705865,0.0027,0.035,0.0453,0.0179,-0.028676835283421364,2.2500000000000002e-4,0.0032843661672818936,0.059,0.0377,0.0028644366200000003,NaN,0.002675,0.001002
201607,2173.6,44.64848202109421,87.64333333333333,0.314661158925882,0.003,0.032799999999999996,0.042199999999999994,0.0175,-0.03166093458621138,2.5e-4,-0.001618136404749948,0.0081,0.0245,4.7764737299999985e-4,NaN,0.036571,0.035324
201608,2170.95,44.837086664418464,88.36666666666667,0.3151974253405272,0.003,0.0332,0.0424,0.0186,-0.03072006949096205,2.5e-4,9.184301078843937e-4,-0.014,0.0016,2.7916755899999997e-4,NaN,0.001247,-0.001396
201609,2168.27,45.02569130774271,89.09,0.31679388687551713,0.0029,0.0341,0.0431,0.0196,-0.03254443324065408,2.4166666666666664e-4,0.002403995864628916,-0.0124,-0.0119,0.0016731028149999999,NaN,4.46e-4,-0.001033
201610,2126.15,45.25066203359443,90.91,0.3196877814536319,0.0033,0.0351,0.0438,0.022,-0.02899680443752604,2.75e-4,0.0012467485130143174,-0.0314,-0.0263,3.64069819e-4,NaN,-0.017958,-0.019206
201611,2198.81,45.47563275944614,92.73,0.3032857864479349,0.0045000000000000005,0.038599999999999995,0.0471,0.0267,-0.02736059043468818,3.7500000000000006e-4,-0.0015554608673349346,-0.0599,-0.051,9.463678150000001e-4,NaN,0.03579,0.033007
201612,2238.83,45.70060348529786,94.55,0.2934790968799652,0.0051,0.0406,0.0483,0.0272,-0.025011507178695973,4.2500000000000003e-4,3.273213923173923e-4,-0.0057,0.0059,5.24021508e-4,NaN,0.0192,0.017569
201701,2278.870117,45.92787694074595,96.46333333333334,0.29197964998894116,0.0051,0.0392,0.0466,0.0278,-0.022561566070914935,4.2500000000000003e-4,0.0058277278902547636,0.0043,-0.0021,3.3559194799999995e-4,NaN,0.019384,0.018311
201702,2363.639893,46.15515039619405,98.37666666666667,0.27867783260184326,0.0052,0.0395,0.0464,0.027,-0.018620719135083424,4.333333333333333e-4,0.0031461173864164582,0.0137,0.0212,2.2389900399999996e-4,NaN,0.039459,0.037052
201703,2362.719971,46.382423851642145,100.28999999999999,0.2815988893326394,0.0074,0.0401,0.046799999999999994,0.0274,-0.016149099559419493,6.166666666666667e-4,8.127978719472129e-4,-0.004,-0.0062,5.75306363e-4,NaN,0.001664,5.5e-5
201704,2384.199951,46.66128904097401,101.53333333333333,0.2778700263279923,0.008,0.0387,0.045700000000000005,0.0265,-0.015495221358730927,6.666666666666666e-4,0.002965533365326678,0.014499999999999999,0.0176,3.90542047e-4,NaN,0.010591,0.009439
201705,2411.800049,46.94015423030588,102.77666666666667,0.2769687672318408,0.0089,0.0385,0.0455,0.0256,-0.010100855670854567,7.416666666666666e-4,8.547218268963874e-4,0.0158,0.0226,5.030806759999999e-4,NaN,0.014552,0.01192
201706,2423.409912,47.219019419637746,104.02,0.2725452275230835,0.0098,0.0368,0.0437,0.0258,-0.00970256667621213,8.166666666666666e-4,9.071110148610728e-4,-0.001,0.0108,4.47563219e-4,NaN,0.005798,0.004364
201707,2470.300049,47.537047272445676,105.03999999999999,0.26580367876679495,0.010700000000000001,0.037000000000000005,0.043899999999999995,0.0262,-0.013104177161405828,8.916666666666668e-4,-6.899226388520363e-4,-0.0027,0.006,2.588621e-4,NaN,0.020696,0.019162
201708,2471.649902,47.85507512525361,106.06,0.2651136136458018,0.0101,0.0363,0.0431,0.0242,-0.012138510687408463,8.416666666666667e-4,0.0029944522971085963,0.028900000000000002,0.015300000000000001,7.53374166e-4,NaN,0.002238,-3.24e-4
201709,2519.360107,48.17310297806154,107.08000000000001,0.2597061667913033,0.0103,0.0363,0.043,0.0259,-0.01101225840023097,8.583333333333333e-4,0.005294905893230117,-0.020499999999999997,-0.0037,2.57243202e-4,NaN,0.02005,0.018742
201710,2575.26001,48.4260750972436,108.01333333333334,0.24890619858272187,0.010700000000000001,0.036000000000000004,0.0432,0.0261,-0.012343037280621364,8.916666666666668e-4,-6.320421037276924e-4,-0.0013,0.0076,2.1814648199999995e-4,NaN,0.024158,0.023006
201711,2584.840088,48.67904721642566,108.94666666666666,0.2397271007435743,0.0123,0.035699999999999996,0.042699999999999995,0.026,-0.012205416651659862,0.001025,2.4324685907517463e-5,0.0036,0.002,3.55330338e-4,NaN,0.031389,0.02886
201712,2673.610107,48.93201933560771,109.88,0.2353933430957158,0.0132,0.0351,0.042199999999999994,0.0254,-0.019900371016577274,0.0011,-5.878322772623346e-4,0.0102,0.0256,2.44097011e-4,NaN,0.011149,0.009851
201801,2823.81,50.003029588573234,115.44,0.22251914863023572,0.0141,0.0355,0.0426,0.0284,-0.0190635202675273,0.001175,0.0054477454527752656,-0.0315,-0.024300000000000002,7.74270143e-4,NaN,0.05806,0.057018
201802,2713.83,50.003029588573234,115.44,0.23247806561935658,0.015700000000000002,0.0382,0.0451,0.0301,-0.018342389349426693,0.0013083333333333334,0.004534689974865724,-0.022400000000000003,-0.0313,0.005361628254999999,NaN,-0.037661,-0.039702
201803,2640.87,50.003029588573234,115.44,0.24735353372048818,0.017,0.0387,0.0464,0.0285,-0.01824830622528341,0.0014166666666666668,0.002261125904149175,0.0259,0.0124,0.0032467318000000004,NaN,-0.025459,-0.027092
201804,2648.05,50.990290148977294,122.48,0.24673891575202883,0.0176,0.0385,0.0467,0.03,-0.01862829996888664,0.0014666666666666667,0.003975091563348965,-0.0177,-0.02,0.0023626805049999995,NaN,0.00377,0.002656
201805,2705.27,50.990290148977294,122.48,0.24418530888773993,0.018600000000000002,0.04,0.0483,0.0289,-0.018956544975788567,0.0015500000000000002,0.004158916925434797,0.016399999999999998,0.013999999999999999,9.22723583e-4,NaN,0.0238,0.021317
